"vidid","adviews"
"VID_5140",2255
"VID_5354",800
"VID_862",734
"VID_3770",657
"VID_13847",68265
"VID_6902",39094
"VID_10510",23086
"VID_20502",952
"VID_16813",31
"VID_15686",167
"VID_6504",24594
"VID_22493",134
"VID_21264",693
"VID_2210",256
"VID_15908",98
"VID_22634",430
"VID_3721",275
"VID_15698",638
"VID_17683",116
"VID_3146",50
"VID_11479",358
"VID_23671",559
"VID_7740",1120
"VID_1291",24834
"VID_22681",3597
"VID_19585",696
"VID_22393",2909
"VID_13111",382
"VID_23369",1162
"VID_18885",279
"VID_5195",5195
"VID_19343",632
"VID_11184",312
"VID_12810",231
"VID_7882",411
"VID_16066",395
"VID_18688",2027
"VID_19392",36
"VID_19633",703
"VID_991",22887
"VID_6997",52
"VID_17271",1431
"VID_6893",44853
"VID_6487",128
"VID_18737",196
"VID_16886",22
"VID_17757",29
"VID_4288",3471
"VID_8491",804
"VID_9226",416
"VID_11228",428
"VID_22329",1722
"VID_16365",4937
"VID_16461",2885
"VID_8243",17533
"VID_13703",34731
"VID_8413",186
"VID_20510",469
"VID_11330",2330
"VID_15735",954
"VID_11622",1081
"VID_10581",5159
"VID_11038",473
"VID_20957",877
"VID_1676",9083
"VID_4613",3035
"VID_16008",2197
"VID_3584",1942
"VID_1864",41655
"VID_13943",1009
"VID_16911",110
"VID_14835",377
"VID_21499",935
"VID_1744",556
"VID_21489",21440
"VID_9505",4955
"VID_7855",64
"VID_8220",688
"VID_20726",169
"VID_17091",34925
"VID_2596",525
"VID_6602",385
"VID_12640",263
"VID_7351",475
"VID_20717",602
"VID_20830",655
"VID_22439",1094
"VID_1886",25849
"VID_13200",1419
"VID_23246",171
"VID_11303",1377
"VID_1637",1293
"VID_4191",13
"VID_3250",14
"VID_19430",74
"VID_22757",334
"VID_2532",386
"VID_22753",388
"VID_14870",725
"VID_1337",11572
"VID_23507",43
"VID_7383",206
"VID_21221",2530
"VID_2649",362
"VID_18849",1139
"VID_21545",1151
"VID_15540",1072
"VID_1980",372
"VID_20833",528
"VID_20003",49
"VID_21982",23041
"VID_22599",2745
"VID_1466",9199
"VID_1750",7271
"VID_17845",409
"VID_11487",2174
"VID_11878",1069
"VID_8818",534
"VID_17025",284
"VID_11500",1287
"VID_17632",934
"VID_6335",1054
"VID_16115",103
"VID_6845",41119
"VID_8653",2922
"VID_23248",336
"VID_14433",227
"VID_3042",347
"VID_8705",272
"VID_13634",1078
"VID_20550",432
"VID_7395",159
"VID_11989",1070
"VID_3014",1717
"VID_8278",724
"VID_14650",564
"VID_9617",1663
"VID_17279",564
"VID_952",46582
"VID_140",865
"VID_22429",57
"VID_2263",460
"VID_19823",204
"VID_1674",343
"VID_1620",67130
"VID_9818",1092
"VID_18530",66849
"VID_11895",532
"VID_421",2448
"VID_9466",326
"VID_17602",421
"VID_3845",48
"VID_11953",508
"VID_22966",673
"VID_4585",338
"VID_9050",1802
"VID_19062",45204
"VID_21585",6
"VID_19472",408
"VID_23199",860
"VID_6044",313
"VID_11301",486
"VID_13916",1413
"VID_15461",2029
"VID_16969",53795
"VID_18216",24746
"VID_20536",3200
"VID_4122",134
"VID_16694",149
"VID_5176",5165
"VID_21605",1014
"VID_509",680
"VID_13572",28938
"VID_16957",27057
"VID_9876",912
"VID_5737",5196
"VID_19766",812
"VID_19778",167
"VID_12550",1177
"VID_8287",842
"VID_22506",471
"VID_2524",46
"VID_7535",399
"VID_13143",359
"VID_23761",229
"VID_14063",500
"VID_6909",45038
"VID_12319",55358
"VID_11749",5
"VID_17725",9
"VID_6462",48
"VID_16633",196
"VID_16391",7777
"VID_4603",1787
"VID_2279",269
"VID_15072",1234
"VID_21812",50111
"VID_4986",1541
"VID_23509",34
"VID_21852",28987
"VID_2743",215
"VID_2506",4233
"VID_1351",72225
"VID_806",311
"VID_845",352
"VID_19892",294
"VID_13970",19038
"VID_19321",2251
"VID_10265",2208
"VID_4576",1818
"VID_14221",176
"VID_15855",7121
"VID_10644",2446
"VID_19372",286
"VID_5167",2897
"VID_467",224
"VID_7271",2305
"VID_20206",852
"VID_23132",394
"VID_19688",3207
"VID_3487",1222
"VID_20701",212
"VID_13525",27
"VID_4076",124
"VID_3026",137
"VID_5349",210
"VID_21331",268
"VID_12561",1524
"VID_19216",47
"VID_14353",12269
"VID_1753",1955
"VID_1505",4294
"VID_20767",316
"VID_3187",292
"VID_573",139
"VID_12147",884
"VID_16065",450
"VID_2897",723
"VID_8435",2137
"VID_20803",500
"VID_18457",103
"VID_1843",696
"VID_7725",2372
"VID_5479",66
"VID_13088",468
"VID_11708",1269
"VID_6035",595
"VID_12426",403
"VID_5651",5
"VID_382",2427
"VID_5139",3154
"VID_4575",127
"VID_7543",9121
"VID_8900",41086
"VID_2939",4276
"VID_10575",220
"VID_16411",486
"VID_5060",787
"VID_23060",468
"VID_5148",261
"VID_14243",390
"VID_150",5155
"VID_2460",515
"VID_8473",985
"VID_15463",15162
"VID_3821",3315
"VID_20967",3562
"VID_1169",2942
"VID_5090",4119
"VID_640",275
"VID_3538",176
"VID_7633",10237
"VID_13520",204
"VID_5161",637
"VID_8585",655
"VID_6573",85812
"VID_1715",303
"VID_21369",25960
"VID_20228",1592
"VID_4864",777
"VID_5282",54253
"VID_3509",4046
"VID_21917",6625
"VID_22475",252
"VID_5872",56
"VID_20544",18
"VID_22972",354
"VID_3966",1251
"VID_17079",13017
"VID_15780",326
"VID_22901",2256
"VID_20557",445
"VID_11221",1764
"VID_18963",528
"VID_13992",560
"VID_21660",751
"VID_4753",18
"VID_7803",94
"VID_14124",205
"VID_19041",314
"VID_11030",49254
"VID_13826",66308
"VID_6478",245
"VID_10196",1671
"VID_10098",17
"VID_16088",657
"VID_3716",6339
"VID_16741",200
"VID_10561",2099
"VID_12794",1154
"VID_4121",440
"VID_595",216
"VID_20627",925
"VID_12260",418
"VID_18856",49653
"VID_5722",15
"VID_2613",2065
"VID_17559",4116
"VID_1221",469
"VID_8210",1143
"VID_15497",41748
"VID_9615",7837
"VID_21",1512
"VID_13138",1653
"VID_5442",118
"VID_14541",6698
"VID_782",1651
"VID_3270",185
"VID_11097",506
"VID_1582",21504
"VID_14403",2195
"VID_9916",1076
"VID_21763",599
"VID_19126",6004
"VID_20631",4570
"VID_9577",1188
"VID_7170",42907
"VID_1334",41143
"VID_18537",463
"VID_4341",31
"VID_19408",2561
"VID_18330",3416
"VID_8528",824
"VID_11628",1042
"VID_3444",59
"VID_6934",6100
"VID_11638",181
"VID_12731",14737
"VID_17261",278
"VID_8181",2127
"VID_485",326
"VID_19748",1640
"VID_17180",16231
"VID_11171",448
"VID_4561",444
"VID_8483",506
"VID_12085",754
"VID_21003",365
"VID_17589",430
"VID_6507",26769
"VID_15101",51
"VID_5576",2397
"VID_2828",844
"VID_17756",1082
"VID_17893",38
"VID_8745",2515
"VID_23565",48302
"VID_11642",17
"VID_10176",2209
"VID_22978",86191
"VID_5276",1055
"VID_19178",1294
"VID_8917",491
"VID_6830",67925
"VID_12984",657
"VID_14382",69
"VID_23092",5094
"VID_20337",646
"VID_8155",19
"VID_9254",1450
"VID_14477",104
"VID_9412",156
"VID_21525",407
"VID_16779",3828
"VID_6980",195
"VID_23676",1973
"VID_4620",9
"VID_9444",468
"VID_19245",361
"VID_23079",892
"VID_19440",203
"VID_12843",694
"VID_10535",703
"VID_4454",295
"VID_19838",566
"VID_15979",727
"VID_5131",1991
"VID_16914",204
"VID_3565",97
"VID_9250",1154
"VID_9319",272
"VID_8579",698
"VID_12492",572
"VID_11274",7
"VID_344",181
"VID_12326",50831
"VID_20844",511
"VID_12795",643
"VID_1880",30451
"VID_9528",5111
"VID_15000",1588
"VID_13555",455
"VID_23007",2906
"VID_21730",1999
"VID_14800",35302
"VID_20283",17394
"VID_15092",20144
"VID_11319",94
"VID_14250",109
"VID_15481",1497
"VID_2275",441
"VID_19697",1317
"VID_17907",46649
"VID_3482",184
"VID_11970",244
"VID_447",6062
"VID_15075",148
"VID_16514",1084
"VID_8305",30
"VID_12219",39
"VID_14358",65148
"VID_771",38
"VID_11177",80
"VID_16404",1791
"VID_1384",802
"VID_7461",165
"VID_6715",194
"VID_3756",1920
"VID_11198",270
"VID_21752",500
"VID_60",1240
"VID_529",239
"VID_19721",1867
"VID_15164",5639
"VID_6683",1674
"VID_11137",342
"VID_20212",351
"VID_12844",12968
"VID_6439",55
"VID_8543",848
"VID_18672",47855
"VID_18178",459
"VID_23567",3864
"VID_5316",36
"VID_14029",594
"VID_17924",517
"VID_17516",3545
"VID_10619",7795
"VID_13580",473
"VID_13923",239
"VID_10723",2209
"VID_15057",619
"VID_17841",916
"VID_22968",860
"VID_791",7654
"VID_617",197
"VID_4383",93
"VID_23611",590
"VID_20396",9382
"VID_2123",861
"VID_5815",328
"VID_3671",79
"VID_802",1014
"VID_17002",664
"VID_10565",552
"VID_6828",7381
"VID_6426",3216
"VID_16005",281
"VID_8947",20
"VID_149",81
"VID_9661",461
"VID_3674",8
"VID_9102",446
"VID_23375",2179
"VID_6236",2353
"VID_9935",728
"VID_15403",471
"VID_2985",26974
"VID_13620",2464
"VID_2093",604
"VID_3067",49
"VID_6724",1126
"VID_10706",1173
"VID_12871",748
"VID_2523",50
"VID_17781",725
"VID_15348",28
"VID_262",2577
"VID_11547",1091
"VID_1121",489
"VID_402",372
"VID_8223",78282
"VID_22197",894
"VID_10907",58
"VID_7503",2645
"VID_5978",2702
"VID_5952",1614
"VID_916",603
"VID_16769",26275
"VID_2954",248
"VID_4046",21
"VID_17053",711
"VID_5404",10
"VID_7077",8907
"VID_84",344
"VID_17087",39466
"VID_5579",21708
"VID_14726",413
"VID_17621",5064
"VID_5885",4902
"VID_20203",517
"VID_7701",804
"VID_20099",21118
"VID_3236",116
"VID_19013",61061
"VID_21688",1091
"VID_13544",399
"VID_15586",757
"VID_6249",60
"VID_3969",527
"VID_2728",44590
"VID_12235",249
"VID_16067",200
"VID_15083",517
"VID_21143",413
"VID_7389",497
"VID_7405",277
"VID_19975",722
"VID_13595",3874
"VID_19444",220
"VID_17191",4664
"VID_13991",32
"VID_12365",711
"VID_2629",493
"VID_9543",701
"VID_17398",939
"VID_16943",35051
"VID_3972",403
"VID_18675",60949
"VID_3624",235
"VID_5407",7
"VID_15170",491
"VID_8886",19610
"VID_10579",2589
"VID_6658",10
"VID_22386",1021
"VID_18513",479
"VID_19074",18156
"VID_8524",431
"VID_12135",18244
"VID_1718",6900
"VID_7412",143
"VID_8309",5235
"VID_182",818
"VID_13436",2825
"VID_16904",46
"VID_13214",387
"VID_294",2449
"VID_8478",1134
"VID_10481",420
"VID_18958",1920
"VID_12424",3621
"VID_9387",1190
"VID_10460",144
"VID_7164",7066
"VID_4706",266
"VID_14480",28553
"VID_1446",8064
"VID_1995",232
"VID_2425",147
"VID_22544",310
"VID_11975",64
"VID_675",417
"VID_19755",197
"VID_10646",15326
"VID_2549",4010
"VID_5480",1342
"VID_4514",18787
"VID_10899",545
"VID_3573",110
"VID_5753",552
"VID_23596",454
"VID_16203",2380
"VID_2463",18711
"VID_21807",460
"VID_16103",11
"VID_21266",1513
"VID_5365",4326
"VID_7497",80
"VID_13829",399
"VID_18382",567
"VID_5014",285
"VID_19879",535
"VID_20333",1162
"VID_23578",14055
"VID_2338",125
"VID_8743",1051
"VID_15709",228
"VID_16774",8304
"VID_2756",192
"VID_20158",332
"VID_15226",10498
"VID_15620",138
"VID_15878",672
"VID_13221",1133
"VID_9764",801
"VID_1130",500
"VID_13049",2200
"VID_1953",49104
"VID_10645",2208
"VID_3810",58
"VID_3280",199
"VID_4655",633
"VID_20083",787
"VID_22404",499
"VID_2978",266
"VID_22782",1710
"VID_18288",417
"VID_20440",458
"VID_6156",8
"VID_15748",2340
"VID_8635",2253
"VID_23031",762
"VID_7806",367
"VID_11158",632
"VID_3708",86
"VID_21878",519
"VID_23630",1067
"VID_13965",35378
"VID_21867",532
"VID_21630",428
"VID_10037",36185
"VID_5425",8
"VID_6579",3189
"VID_5783",28907
"VID_19091",319
"VID_250",951
"VID_13899",4908
"VID_20798",761
"VID_1969",1197
"VID_4460",4289
"VID_21761",110
"VID_13914",3282
"VID_5083",1133
"VID_12574",1200
"VID_11835",72160
"VID_16824",315
"VID_22797",128
"VID_7920",1002
"VID_17282",64
"VID_16013",70
"VID_11445",680
"VID_11855",406
"VID_11652",387
"VID_14294",66757
"VID_4043",106
"VID_4360",36
"VID_9338",1327
"VID_3401",15
"VID_656",11
"VID_17280",97
"VID_1791",584
"VID_9731",1561
"VID_16630",1408
"VID_17694",274
"VID_14683",2184
"VID_1854",20861
"VID_2142",1268
"VID_4338",106
"VID_17744",55
"VID_2867",335
"VID_20972",756
"VID_22792",2593
"VID_4274",3045
"VID_20146",494
"VID_18434",14825
"VID_9708",3029
"VID_5536",191
"VID_22983",652
"VID_17625",9404
"VID_16869",57
"VID_22047",3507
"VID_3140",3498
"VID_3813",1249
"VID_3999",29
"VID_20787",249
"VID_11409",264
"VID_20163",488
"VID_22369",2543
"VID_7500",115
"VID_7724",2996
"VID_20622",1546
"VID_18177",2352
"VID_4787",1052
"VID_2530",8060
"VID_23542",271
"VID_6939",3209
"VID_19746",372
"VID_19366",693
"VID_7090",1364
"VID_12786",504
"VID_10466",16665
"VID_21665",381
"VID_4258",1743
"VID_19098",664
"VID_17372",599
"VID_19771",33097
"VID_1521",23674
"VID_19360",299
"VID_10218",491
"VID_4273",9820
"VID_19121",368
"VID_4504",1113
"VID_7872",308
"VID_8376",44
"VID_13006",558
"VID_9889",2306
"VID_11601",2706
"VID_12677",1672
"VID_3941",14
"VID_14479",33411
"VID_10233",2228
"VID_22319",478
"VID_6651",67132
"VID_11533",85
"VID_8788",16
"VID_21046",704
"VID_3618",292
"VID_7785",1015
"VID_12889",484
"VID_15641",105
"VID_10320",13
"VID_3075",270
"VID_10421",4
"VID_21437",68660
"VID_3389",238
"VID_22527",799
"VID_476",36
"VID_6802",44818
"VID_6450",33
"VID_10408",48823
"VID_20323",330
"VID_19756",1261
"VID_19544",312
"VID_29",964
"VID_15618",188
"VID_23702",398
"VID_15624",62
"VID_19539",1238
"VID_9836",664
"VID_19666",964
"VID_6113",3443
"VID_12918",2078
"VID_20877",494
"VID_15887",3102
"VID_8281",974
"VID_10546",2447
"VID_16654",849
"VID_23331",897
"VID_13612",9641
"VID_14676",1323
"VID_10086",549
"VID_19352",195
"VID_10072",827
"VID_10685",1183
"VID_11811",486
"VID_13370",405
"VID_15195",19327
"VID_8548",2396
"VID_20518",1889
"VID_19090",968
"VID_6508",68260
"VID_20863",625
"VID_2418",102
"VID_17359",1809
"VID_17189",14613
"VID_20993",750
"VID_4455",1137
"VID_6916",44090
"VID_6176",244
"VID_22038",221
"VID_21913",25985
"VID_17024",606
"VID_14160",2050
"VID_19848",140
"VID_22308",736
"VID_15318",208
"VID_15886",1690
"VID_15011",791
"VID_8404",150
"VID_16132",2166
"VID_9328",170
"VID_22524",394
"VID_3491",437
"VID_22120",28229
"VID_14351",449
"VID_19686",496
"VID_14035",758
"VID_6583",3204
"VID_12274",553
"VID_12301",504
"VID_13408",9897
"VID_21313",716
"VID_2367",171
"VID_14861",197
"VID_9910",1188
"VID_11639",2959
"VID_19814",91
"VID_7534",52
"VID_22291",500
"VID_3744",1126
"VID_7588",246
"VID_12490",1732
"VID_11462",3523
"VID_7763",31
"VID_2775",5665
"VID_16924",4148
"VID_5175",210
"VID_18363",568
"VID_698",175
"VID_17321",3672
"VID_4651",315
"VID_9566",47601
"VID_14177",1758
"VID_12566",534
"VID_12354",973
"VID_6053",69
"VID_23233",282
"VID_21906",5981
"VID_1884",41906
"VID_3635",833
"VID_17160",4464
"VID_10798",281
"VID_1730",3236
"VID_16601",1480
"VID_11310",1139
"VID_17445",523
"VID_8479",312
"VID_13055",11
"VID_18835",1654
"VID_13783",940
"VID_11737",129
"VID_48",797
"VID_16453",3036
"VID_18302",2433
"VID_4140",3595
"VID_2001",2196
"VID_15636",414
"VID_14764",311
"VID_11110",50661
"VID_13381",2013
"VID_8468",3780
"VID_11128",1194
"VID_3666",15
"VID_18029",86096
"VID_15330",4480
"VID_3431",12
"VID_17766",439
"VID_22846",958
"VID_16463",3611
"VID_21316",1189
"VID_13310",56
"VID_8202",100
"VID_11210",94
"VID_14630",69
"VID_22366",498
"VID_2253",1743
"VID_4197",8
"VID_21955",1445
"VID_5113",2926
"VID_5524",161
"VID_6349",2378
"VID_21057",598
"VID_17348",883
"VID_5794",1566
"VID_11215",196
"VID_2355",198
"VID_21793",3459
"VID_6388",195
"VID_1393",592
"VID_17997",86253
"VID_22688",381
"VID_4511",27845
"VID_18605",773
"VID_2699",179
"VID_21101",11065
"VID_19946",113
"VID_23078",5675
"VID_2610",461
"VID_1859",410
"VID_3438",539
"VID_17493",3747
"VID_18444",619
"VID_23656",404
"VID_1534",66757
"VID_19611",16
"VID_1915",27561
"VID_350",78
"VID_7003",149
"VID_21006",5387
"VID_11266",3744
"VID_9475",2996
"VID_11371",17
"VID_17526",534
"VID_16317",2815
"VID_1288",204
"VID_6290",258
"VID_11810",318
"VID_10363",154
"VID_19805",188
"VID_23149",67
"VID_20139",431
"VID_12653",21970
"VID_23504",240
"VID_7720",382
"VID_19871",460
"VID_3364",185
"VID_21471",938
"VID_18057",68173
"VID_8029",68485
"VID_23746",740
"VID_1318",77532
"VID_1237",24873
"VID_12081",300
"VID_9786",1419
"VID_16920",34
"VID_6533",66370
"VID_6137",843
"VID_16261",344
"VID_15307",1140
"VID_4312",3607
"VID_3133",481
"VID_19877",627
"VID_9875",1477
"VID_14567",490
"VID_6408",737
"VID_9941",931
"VID_8735",833
"VID_14373",9189
"VID_1206",53654
"VID_13749",238
"VID_1832",751
"VID_18021",68448
"VID_11418",797
"VID_9425",30904
"VID_4547",1046
"VID_14830",664
"VID_14790",1030
"VID_8135",306
"VID_14495",663
"VID_20656",437
"VID_12536",1259
"VID_3827",243
"VID_16216",395
"VID_19271",503
"VID_14561",391
"VID_8007",1858
"VID_7146",9
"VID_10217",5868
"VID_829",724
"VID_15473",29
"VID_11235",740
"VID_7980",581
"VID_17478",1129
"VID_15769",1132
"VID_10817",546
"VID_18668",51110
"VID_14181",3847
"VID_5463",131
"VID_14925",353
"VID_6009",8
"VID_1866",28429
"VID_2884",779
"VID_14846",874
"VID_21587",598
"VID_2516",44
"VID_16816",36
"VID_3317",869
"VID_7158",12068
"VID_20684",1631
"VID_20778",299
"VID_16845",175
"VID_15126",296
"VID_375",10834
"VID_15560",1151
"VID_7149",215
"VID_13632",40705
"VID_11069",827
"VID_22745",1071
"VID_22478",12
"VID_1479",513
"VID_17569",26425
"VID_13769",227
"VID_8916",93699
"VID_23544",3167
"VID_3163",863
"VID_9516",1549
"VID_12250",483
"VID_3682",862
"VID_17864",561
"VID_13035",829
"VID_9236",3347
"VID_12820",1550
"VID_6561",2790
"VID_23555",118
"VID_4767",354
"VID_3419",11
"VID_6766",6773
"VID_21078",6536
"VID_4021",212
"VID_3228",89
"VID_21247",683
"VID_10223",666
"VID_21180",189
"VID_22032",1825
"VID_21329",69
"VID_8011",233
"VID_22770",259
"VID_15059",235
"VID_19257",530
"VID_185",573
"VID_16802",84
"VID_17286",1632
"VID_2703",706
"VID_13671",13039
"VID_15125",457
"VID_10389",21
"VID_22094",1867
"VID_9569",592
"VID_22338",670
"VID_19116",407
"VID_6127",216
"VID_21196",950
"VID_17866",530
"VID_9645",1229
"VID_20530",2246
"VID_13015",513
"VID_13441",511
"VID_17355",2261
"VID_11003",1920
"VID_17352",4550
"VID_6990",631
"VID_16152",5203
"VID_12898",623
"VID_10309",22
"VID_15334",441
"VID_8787",110
"VID_13369",1329
"VID_13890",193
"VID_16104",34984
"VID_14844",2863
"VID_11280",410
"VID_13290",1134
"VID_7508",182
"VID_15814",44
"VID_23261",268
"VID_12177",1622
"VID_16219",10
"VID_20029",379
"VID_18308",14848
"VID_6616",413
"VID_7179",4164
"VID_6229",80
"VID_19741",895
"VID_5039",2961
"VID_7367",1450
"VID_13183",222
"VID_1833",725
"VID_4245",222
"VID_21702",572
"VID_4192",132
"VID_17959",42275
"VID_5387",1022
"VID_9648",384
"VID_17540",71
"VID_7064",4
"VID_1044",92884
"VID_16251",94
"VID_2860",494
"VID_1119",84676
"VID_18939",418
"VID_21036",440
"VID_10672",1182
"VID_10391",45
"VID_17485",8416
"VID_9306",1619
"VID_819",3043
"VID_19915",1612
"VID_9189",157
"VID_13475",350
"VID_3698",1614
"VID_11842",1228
"VID_2057",2368
"VID_10444",296
"VID_12534",162
"VID_14143",1177
"VID_5637",16
"VID_8689",1148
"VID_10135",34380
"VID_1726",4127
"VID_14122",20868
"VID_14080",55341
"VID_20129",469
"VID_19564",39484
"VID_7206",1152
"VID_2488",109
"VID_12342",1591
"VID_849",116
"VID_11976",418
"VID_9936",736
"VID_6119",20
"VID_23735",8412
"VID_6900",5219
"VID_8143",42
"VID_23689",341
"VID_10727",3420
"VID_13319",557
"VID_11538",92
"VID_23606",384
"VID_16780",1640
"VID_16704",1986
"VID_17689",192
"VID_13997",15
"VID_23252",1102
"VID_2316",823
"VID_7160",129
"VID_20175",149
"VID_23646",13
"VID_6348",654
"VID_2251",344
"VID_12654",465
"VID_22706",1651
"VID_14796",4468
"VID_51",2825
"VID_973",1264
"VID_16241",25
"VID_12269",1321
"VID_19867",326
"VID_3289",209
"VID_18656",43486
"VID_7118",102
"VID_23420",1121
"VID_16163",1947
"VID_15300",12
"VID_18321",21215
"VID_19595",1512
"VID_17240",446
"VID_7385",1603
"VID_18598",2724
"VID_10879",268
"VID_14115",44726
"VID_21427",27098
"VID_3758",275
"VID_3321",62
"VID_6045",683
"VID_20661",13
"VID_8711",180
"VID_18750",685
"VID_2458",81
"VID_5620",159
"VID_6824",69133
"VID_22940",2050
"VID_6425",6065
"VID_17903",9054
"VID_14416",69
"VID_2265",110
"VID_16740",66
"VID_17291",39464
"VID_14944",1346
"VID_13823",66963
"VID_18886",2346
"VID_12117",8919
"VID_9560",2208
"VID_8351",26291
"VID_10423",3920
"VID_1428",410
"VID_9201",34868
"VID_20259",2273
"VID_6723",978
"VID_14005",511
"VID_2982",699
"VID_16262",3031
"VID_23535",10
"VID_1170",58979
"VID_3334",22
"VID_240",800
"VID_11826",950
"VID_21086",6161
"VID_19131",589
"VID_4413",49
"VID_18430",798
"VID_3705",14
"VID_1788",1246
"VID_12413",5052
"VID_18749",8679
"VID_16182",13
"VID_1103",61945
"VID_21448",1192
"VID_1015",18643
"VID_16883",55
"VID_7406",461
"VID_22175",455
"VID_205",879
"VID_3848",2852
"VID_16058",396
"VID_3370",462
"VID_2145",1390
"VID_6743",445
"VID_5430",886
"VID_18043",88578
"VID_6515",4686
"VID_18544",892
"VID_21075",5638
"VID_10220",1520
"VID_17715",2554
"VID_125",95
"VID_19772",33143
"VID_20878",1552
"VID_11965",537
"VID_23718",65596
"VID_15547",89
"VID_18641",49943
"VID_20070",40
"VID_12694",2446
"VID_19989",547
"VID_5880",76232
"VID_18755",820
"VID_10949",496
"VID_1905",16991
"VID_299",12341
"VID_10501",1046
"VID_11485",69
"VID_130",417
"VID_10001",206
"VID_1636",1384
"VID_318",707
"VID_2602",1321
"VID_2931",291
"VID_5852",659
"VID_8176",441
"VID_6542",67127
"VID_17319",27
"VID_20087",36
"VID_507",428
"VID_11894",1392
"VID_19732",747
"VID_5818",1826
"VID_22864",307
"VID_8551",644
"VID_5465",93
"VID_20524",1004
"VID_12829",1304
"VID_3114",3771
"VID_7754",288
"VID_3466",205
"VID_13560",75867
"VID_12048",1823
"VID_16210",9
"VID_19455",331
"VID_16049",486
"VID_19659",884
"VID_19451",1295
"VID_14956",3240
"VID_13957",159
"VID_12402",933
"VID_18369",619
"VID_7985",316
"VID_16796",58
"VID_2746",1171
"VID_10415",130
"VID_16194",10
"VID_23129",27214
"VID_516",1184
"VID_17525",488
"VID_17972",67151
"VID_7927",1589
"VID_2944",64
"VID_8195",9
"VID_18973",203
"VID_5849",1054
"VID_8494",604
